SFH10,SFH11,SFH12,SFH14,SFH16,SFH17,SFH18,SFH19,SFH20,SFH21,SFH22,SFH23,SFH24,SFH25,SFH27,SFH28,SFH29,SFH3,SFH30,SFH31,SFH32,SFH34,SFH35,SFH36,SFH37,SFH38,SFH39,SFH4,SFH40,SFH5,SFH6,SFH7,SFH8,SFH9,eload_34_household
423.8805559794106,174.87991629706494,105.9833886570402,78.05274993048778,66.76791663699679,301.21191736857105,153.59497193230516,227.029666519165,0.0,0.0,217.1309997982449,0.0,133.72488899230927,159.78097207811186,76.46388887829242,116.94699974060056,75.9268610212538,118.02430535422468,126.3040832095676,172.28080558776853,152.47433348761692,75.54822213914657,102.1120557149254,124.72666698031964,177.02869464026583,0.0,0.0,241.4896388159861,0.0,251.5813601175944,189.54347217347888,208.7848889456852,158.0246110068429,211.03663957383876,0.004620335471577115
400.6950002882216,168.35997214847097,106.494333351983,82.16363902621801,64.32008335325452,293.80447192721897,140.86697213914653,165.8341667175297,0.0,0.0,244.4831110636394,0.0,228.0386114756266,191.6508884853789,76.39116651746961,167.1735555860734,126.78072234259696,137.61280553605863,89.80347226460782,172.40733335283065,84.56280585394964,93.87074993981264,195.4233882692124,120.76063914828823,163.2811943266127,0.0,0.0,208.0803054385717,0.0,217.6856384277343,71.89391650093927,230.2993055131699,149.72191689809162,101.5197221755982,0.004493979888068306
452.73394427829294,162.47433325449657,103.0089165263706,68.7195278697543,66.91686119503446,307.8755551656088,149.82380566067184,162.64130537245018,0.0,0.0,189.75255529615615,0.0,211.41597245534257,174.4230279286704,69.6824723243713,98.84086104498984,73.40622219509552,113.16397220823498,133.02488875918905,270.9292219161976,112.35458348592104,74.23125002119276,286.1694420602588,161.6171112484403,177.2143889745074,0.0,0.0,162.08308389451793,0.0,271.10519417656803,153.39872187508482,130.16305550469295,135.37405562930638,189.6580830891928,0.004662202413410609
438.7933613247343,163.34813910590267,146.202944363488,68.84333327611287,63.23566665649413,296.82780579461,158.3701386981539,249.41738917032876,0.0,0.0,227.5637504153781,0.0,120.2490833070542,247.37088868882893,64.99772208531702,117.92449982961008,86.42222219043286,89.02169434229535,96.54741625256013,141.70836128658706,52.664166747199225,243.23813881344228,419.4266116778048,121.57391683790402,166.44199979570178,0.0,0.0,163.9286111195883,0.0,199.847278043959,105.89955589506376,123.90455568101684,126.7051110585532,572.1858046849557,0.005072660167143077
432.5755551656087,178.15577807956277,109.45702791213996,68.82133320702461,67.44272230996026,304.8872496710882,128.48397216796866,492.78105561998206,0.0,0.0,152.42050009833446,0.0,227.9848610772029,152.6380552291869,74.63547210693365,162.7878612518313,107.55400008095616,142.46833337147973,230.36002795961184,166.55297239091666,193.25841644075177,82.93086136711973,302.42841686672625,118.02836112976068,161.60444429185662,0.0,0.0,236.61208428276916,0.0,399.1567766401498,279.2941668616406,226.7805831061469,154.88375014199158,1184.1344963497593,0.00653911913517846
372.0851109822591,161.48119460211865,103.11599996354852,83.60505561828624,63.13233346939088,278.31561173333057,148.79541683197033,290.7830549875897,0.0,0.0,156.59113854302308,0.0,201.45775004492896,208.23480567932103,69.73777777353922,183.63641663657293,82.36952762603744,53.44077781571282,806.1523326873778,506.5640253067022,535.3884436077534,89.73233320448139,168.67894470426768,118.76472193400058,180.17249955071352,0.0,0.0,259.6201945834692,0.0,232.45141567654127,224.80208365122485,211.493583424886,165.89350003136528,289.3753055996367,0.006245871356270049
346.78255577087407,146.72155575222465,109.81499985588896,73.1873055140177,67.67969448301527,762.9603595309783,144.55044447581022,151.47830558353013,0.0,0.0,163.4108610365124,0.0,137.3690002441404,149.8003891838921,69.2813611454434,399.0182778252494,160.61319499545667,96.27697218788995,624.9337773852884,598.1688343048082,188.88041663699687,71.27505558861627,560.3254747814614,137.4274726443822,167.71961112552222,0.0,0.0,194.21824946933316,0.0,828.3109714931917,85.3091943105062,447.10313833024753,1357.744303618538,289.9371947394472,0.008530298972013262
371.2930829366047,611.8915265189274,293.058889134725,68.27180540296764,64.24369440078736,508.1799725002716,137.7167224036324,150.4143334812587,0.0,0.0,109.10627793206096,0.0,279.79263903299966,169.9592226028443,531.3940261416959,322.3569998582206,112.39199990166568,103.85402788586087,288.8046665191653,100.104111099243,154.47583256827522,82.8181946012709,2467.2982179853643,177.40333347320544,352.1196932898632,0.0,0.0,159.69005550808367,0.0,1312.3169154696998,189.57949992285796,351.8943609025744,2532.553947491115,237.40241618686264,0.012240386465152103
418.95269521077455,1488.0325569576687,153.81325027677772,68.35886106491093,67.40655551486546,425.7794734530975,141.80133334265795,183.75511088901112,0.0,0.0,168.04408331977024,0.0,175.14894426133895,1167.2614761352538,130.75261146757347,57.08063882721796,121.97577785915774,705.8067466206015,263.6127507845558,98.60919433169911,119.95150002373558,77.46008302900529,1644.2554975721562,1013.0565850999624,314.5419163597954,0.0,0.0,156.53111072116437,0.0,294.094305292765,64.0041665818956,283.74758321974,1407.9425262451182,709.5548322889543,0.011921332166751222
403.9971938239205,1354.3266139984128,124.5558055029973,73.05338886049057,68.64872233072917,928.5056657579216,128.9616664674545,175.31044485304088,0.0,0.0,107.51663873460552,0.0,74.63622220357254,494.1843622843424,81.78380552927653,80.66947223345434,305.30966675016543,329.6820277108094,125.88219448725374,104.3390556388434,110.65274991989143,75.55424995422356,1751.7411354064934,267.422833294339,516.7610836029057,0.0,0.0,249.3131672753229,0.0,256.31019405788834,176.8339722103542,257.8272494845915,558.193665822347,992.8150296529134,0.01017478827784856
353.4849167717831,167.90933331383604,330.103054491679,79.70052784813777,62.60183332231309,383.2941110399034,146.02950015597872,177.2203055063885,0.0,0.0,128.6372499677871,0.0,234.19386102888328,356.3642497168645,65.55497211880154,129.8055830637614,345.0823905944825,581.3413358900284,445.9031934632194,57.61319433848064,269.7876663843793,92.8676113764446,886.2996119605175,212.69763929579025,389.6159445020888,0.0,0.0,239.84258359273252,0.0,285.9363606770833,97.9592223697238,388.86163919236935,369.51208324432366,244.20311139424652,0.007522423086622028
393.0745836046007,145.8943056318497,107.4204168743558,68.9475000381469,73.51486110687257,369.6582229614257,148.17933311462411,182.1345831976998,0.0,0.0,137.47619442409922,0.0,752.8895815955276,180.70872188144276,71.3849721060861,59.9160000430213,195.9038333151072,165.3716387006972,271.89447193145816,93.60236117045086,194.0453609466552,82.96936122046583,345.9852217356365,167.911944495307,310.8686943901907,0.0,0.0,617.8245591057673,0.0,292.1525560167101,596.4747784296657,505.0281677246096,88.68105539745765,287.71963988410124,0.006907632921044032
405.50325088500966,148.25302770402718,125.81213908725309,69.3217223379347,57.69041661156548,346.37374971177866,142.59691698286258,149.47538877063357,0.0,0.0,110.34827815161825,0.0,938.6483623080782,362.6831669701471,128.1605550236173,81.79422218534695,385.6426106770835,81.7159444702997,157.05730539957688,164.5519445949131,221.27347246805832,90.33213886684848,298.7756111568876,225.9836668226454,338.223000293308,0.0,0.0,732.7500835418703,0.0,269.4553048451743,158.2122499571905,360.5579721238875,81.09172230826485,428.95258199903714,0.007061236806254918
401.5700274997287,149.66827788882756,140.25511124928772,69.6126390457154,74.42252790662978,598.6230847676591,147.74066649542922,86.71286119884915,0.0,0.0,185.60730578104688,0.0,1132.2944153679748,444.0084168328181,183.62925042046407,130.96286110348177,240.3409724765353,123.43047209845658,186.3626947402956,155.59683333502895,161.88866659800243,70.73127780490454,276.80472238328736,143.3221942689684,422.213583755493,0.0,0.0,410.03380559285455,0.0,310.7447213914659,92.457999865214,278.99791658189577,585.7434999677874,304.05919473436154,0.007507836001152464
408.0828607347277,176.80149991777196,171.91611078050423,80.99575000339071,61.26041668785943,989.8971375359426,137.39588896433494,104.21483319600434,0.0,0.0,374.3033062828914,0.0,276.1037216186519,479.2704447428387,110.52511124081082,54.17491658528651,147.15769415961387,178.10547184414307,117.81408344904588,250.9627217186826,262.5640826331246,88.38077782524962,785.3353068033853,130.2500275929769,258.8225273768107,0.0,0.0,466.1803608364527,0.0,253.6163612789576,182.48452799055323,291.80502811008006,511.9194435543487,196.0313056945804,0.007546371719159021
387.1491391499838,201.6530830595229,135.6290833473204,69.28555561701451,69.46136106914945,403.3125825670035,145.40727753109385,169.7069440629746,0.0,0.0,1292.7628053029366,0.0,284.4789734310567,452.9411951700847,112.29816660351216,69.68900007671792,104.93358342912482,170.33955571916383,391.8083887736003,208.8802219814727,1308.8073621961794,67.61816658443875,1713.90719892714,182.7328613493177,271.43199994829,0.0,0.0,327.8880565219451,0.0,321.66413964165616,65.90799989700318,507.7128320482043,530.2107212490506,274.18311140272345,0.010241801366657676
363.767222849528,484.4482774946417,306.4680557250972,69.44333338207677,65.90791674719915,355.57336133321144,154.86636134253624,261.8961105770537,0.0,0.0,154.44811125861276,0.0,651.7985826280394,769.9004440307629,76.02505549324886,429.8116945902508,162.0849443223742,308.7564724286395,264.56441671583434,249.71991653442404,227.0521663665772,87.70283338758685,1068.4737243652346,205.95194456312376,362.5633342954855,0.0,0.0,222.7170282151964,0.0,242.01705504523352,184.62566648059413,813.8307226392955,1075.4618884192569,290.86675008138,0.009910743391312498
404.3530558268229,268.65344532860644,186.4460003111097,70.87944437662759,68.366361172994,392.2757783253989,140.2794444825916,1135.598025597466,0.0,0.0,114.42444447411395,0.0,231.87808388604023,1583.156612820096,110.9179444524976,378.9336948606704,138.1185555775959,271.7557498508031,100.6867777612474,214.57955633799227,329.94519407484273,196.74891673194048,395.2087501525877,202.87627783881288,336.3720815234714,0.0,0.0,333.8766668107774,0.0,331.1568052503799,86.7178332222833,209.40994423760304,737.907944393158,371.87133293151817,0.00934339472261005
413.1975270589194,166.2178330739341,557.2007476488742,82.68661110136223,68.8626387278239,427.6328045315215,149.56422208150212,628.958193673027,0.0,0.0,170.8730276319713,0.0,260.8151112450493,454.3526389227972,146.06197221544025,75.63263889418707,136.97966681586365,252.14172223409025,166.39305528004945,186.65208326975528,412.314693959554,162.08130565219489,284.9017224205866,227.09825028313523,199.2278612348769,0.0,0.0,257.0801662445066,0.0,697.7370561387803,427.00952682495046,777.5217222001812,1203.2929993099644,444.77586118910057,0.009437263659864
395.4115840488011,214.851305495368,566.5270558039357,75.56238873799659,66.18986111746894,484.3908042907714,164.91874989403644,238.30722262064617,0.0,0.0,228.52841631571448,0.0,947.2908866458488,429.3883613586424,114.72616653442392,130.6820831934611,136.67974976433626,194.6621670405069,270.25522249009884,137.5122224171957,347.3194997151693,254.84294378492572,285.51791691250247,208.22013888888893,232.18686127132844,0.0,0.0,281.6778052859842,0.0,1206.5671698676213,273.7886942121716,237.64608239067945,680.3779173533118,549.504554748535,0.00935353383220037
389.87283274332674,1361.3138909657785,237.2647491031229,346.14655419455624,68.47733319600422,448.7920283847385,176.19197237226683,257.8833053165014,0.0,0.0,431.16724984910695,0.0,570.7331663343639,473.44533369276274,130.83866659800188,59.68688893847993,100.41822238498264,95.68075002034512,220.60172212388773,149.17436101701526,310.26911192999955,231.8370557573108,208.01672200096985,225.65750003390824,203.6931944317288,0.0,0.0,228.78494423760333,0.0,1105.922442881267,292.0798606872561,187.8756942749021,203.55236106448703,274.57099969651955,0.008989948914231192
409.5621941460506,172.78655573527,176.99116649627692,396.8884721544051,61.92138902876112,322.7755823771161,153.14786124759257,143.10097239812214,0.0,0.0,326.39733382331013,0.0,314.7876938713921,258.62077734205457,94.7457498232522,78.53816641171771,87.57583327823215,132.0373329480487,144.13622207641603,132.86888893975163,683.0338075425879,198.90016691419817,124.62283343209148,365.5843052334255,225.7161669413251,0.0,0.0,155.47347204420328,0.0,396.2430837843153,315.5541109720866,141.4733888414171,116.3122224701775,266.50047192043706,0.006396296222194033
460.6493330213758,160.27452750735776,182.8651115629413,132.77255554199218,73.04441680908204,322.34955588446724,137.89633354610865,153.37458326551618,0.0,0.0,564.84866663615,0.0,226.7188331180148,289.37422256469745,63.76444441477464,126.5598053720261,127.7263053046331,150.97047256893606,117.6590278201633,163.67194438510472,140.3435000949435,90.74136108822294,122.25902767181437,314.8609447055394,163.56177768707298,0.0,0.0,140.41761084662534,0.0,448.5232494778102,109.73002765443576,220.6485831578568,138.13383362028347,228.34736137390144,0.005572087416701847
431.81833343505866,167.1139997694225,109.25244435204412,69.48447203106352,56.51163890626695,328.6678603278264,157.23250026702894,184.66163872612827,0.0,0.0,296.0410281711155,0.0,220.55013893975152,174.11491720411522,67.54983329772958,59.59033334520131,112.59155548943406,68.55455547438737,128.38311112721738,185.384583409627,171.09541647169334,102.61155524783656,113.66855570475258,327.8313338385688,188.56083384619825,0.0,0.0,170.36947203742156,0.0,348.47097269694,189.30566653145684,241.19424959818545,142.54805592430955,202.8204718695749,0.0050159795280403565
